"exp","block","plot","plant","seed","trt","gopher","year","taxa","plntmass","seedmass","sds.plt","sdms.plt","sdratio","plts.smp"
"FIRE","F4",30,"P",1,"FIRE",1,2003,"HORDEUM_MURINUM",0.33976,0.00187,74.855614973262,0.13998,0.700670737811593,5
"FIRE","F4",31,"A",0,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.32,0.0014,68.5714285714286,0.096,0.428571428571428,5
"FIRE","F4",31,"A",0,"FIRE",1,2001,"HORDEUM_MURINUM",0.372,0.0022,70,0.154,0.706422018348624,5
"FIRE","F4",31,"A",0,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.104,0.001071,37.889822595705,0.04058,0.639861242510249,10
"FIRE","F4",31,"A",0,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.27355,0.001042,123.243761996161,0.12842,0.884861847998346,10
"FIRE","F4",31,"A",0,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.475,9e-04,100,0.09,0.233766233766234,10
"FIRE","F4",31,"A",0,"FIRE",1,2002,"HORDEUM_MURINUM",0.45728,0.0014,104.842857142857,0.14678,0.472721417069243,10
"FIRE","F4",31,"A",0,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.11878,0.001197,41.5204678362573,0.0497,0.719455703532137,5
"FIRE","F4",31,"A",0,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.23646,0.001236,69.9352750809061,0.08644,0.576189841354486,5
"FIRE","F4",31,"A",0,"FIRE",1,2003,"HORDEUM_MURINUM",0.36902,0.002804,56.7118402282454,0.15902,0.757238095238095,5
"FIRE","F4",32,"P",0,"FIRE",1,2002,"HORDEUM_MURINUM",0.1227,0.00137979797979798,49.5,0.0683,1.25551470588235,2
"FIRE","F4",32,"P",0,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.15962,0.001262,52.6465927099841,0.06644,0.713028546898476,5
"FIRE","F4",32,"P",0,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.16124,0.001566,45.6704980842912,0.07152,0.797146678555506,5
"FIRE","F4",32,"P",0,"FIRE",1,2003,"HORDEUM_MURINUM",0.6719,0.001861,141.805480924234,0.2639,0.646813725490196,5
"FIRE","F4",32,"P",0,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.176,0.0012,38.3333333333333,0.046,0.353846153846154,10
"FIRE","F4",32,"P",0,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.116,0.0017,41.1764705882353,0.07,1.52173913043478,5
"FIRE","F4",32,"P",0,"FIRE",1,2001,"HORDEUM_MURINUM",0.145,0.00140625,32,0.045,0.45,2
"FIRE","F4",32,"P",0,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.18009,0.00131,57.2519083969466,0.075,0.713673993719669,10
"FIRE","F4",32,"P",0,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.0804333333333333,0.00146285714285714,23.3333333333333,0.0341333333333333,0.737221022318215,3
"FIRE","F1",4,"A",1,"CONTROL",1,2001,"HORDEUM_MURINUM",0.298,0.0025,47.6,0.119,0.664804469273743,10
"FIRE","F1",4,"A",1,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.12978,0.00146,35.0821917808219,0.05122,0.651985743380855,10
"FIRE","F1",4,"A",1,"CONTROL",1,2001,"BROMUS_MADRITENSIS",0.332,9e-04,153.333333333333,0.138,0.711340206185567,10
"FIRE","F1",4,"A",1,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.14874,0.001134,48.9417989417989,0.0555,0.595238095238095,5
"FIRE","F1",4,"A",1,"CONTROL",1,2003,"HORDEUM_MURINUM",0.2623,0.002285,55.1509846827133,0.12602,0.924713824479014,5
"FIRE","F1",4,"A",1,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.256,0.0013,46.9230769230769,0.061,0.312820512820513,10
"FIRE","F1",4,"A",1,"CONTROL",1,2002,"HORDEUM_MURINUM",0.2069,0.00134965034965035,71.5,0.0965,0.874094202898551,2
"FIRE","F1",5,"P",1,"FIRE",1,2003,"HORDEUM_MURINUM",0.4382,0.001904,83.0882352941177,0.1582,0.565,5
"FIRE","F1",5,"P",1,"FIRE",1,2001,"HORDEUM_MURINUM",0.229,0.0023,42.6086956521739,0.098,0.748091603053435,10
"FIRE","F1",5,"P",1,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.1189,0.001513,32.3198942498348,0.0489,0.698571428571429,10
"FIRE","F1",5,"P",1,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.096,0.0014,25.7142857142857,0.036,0.6,10
"FIRE","F1",5,"P",1,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.107,0.001,50,0.05,0.87719298245614,10
"FIRE","F1",5,"P",1,"FIRE",1,2002,"HORDEUM_MURINUM",0.224333333333333,0.001562,84.0802390098165,0.131333333333333,1.41218637992832,9
"FIRE","F1",5,"P",1,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.16342,0.000861,120.394889663182,0.10366,1.73460508701473,5
"FIRE","F1",5,"P",1,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.34526,0.001253,172.306464485235,0.2159,1.66898577612863,5
"FIRE","F1",5,"P",1,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.11569,0.000882,81.281179138322,0.07169,1.62931818181818,10
"FIRE","F1",6,"P",0,"FIRE",1,2001,"HORDEUM_MURINUM",0.133,0.0017,26.4705882352941,0.045,0.511363636363636,10
"FIRE","F1",6,"P",0,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.094,0.0016,28.125,0.045,0.918367346938776,10
"FIRE","F1",6,"P",0,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.23676,0.001358,84.9631811487481,0.11538,0.950568462679189,5
"FIRE","F1",6,"P",0,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.08968,0.001074,33.8268156424581,0.03633,0.680974695407685,10
"FIRE","F1",6,"P",0,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.27134,0.000989,69.1607684529828,0.0684,0.337045432147433,5
"FIRE","F1",6,"P",0,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.139,0.0016,24.6875,0.0395,0.396984924623116,20
"FIRE","F1",6,"P",0,"FIRE",1,2002,"HORDEUM_MURINUM",0.1826,0.002085,50,0.10425,1.33056796426292,2
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS_MADRITENSIS",1.03652,0.000762,638.477690288714,0.48652,0.884581818181818,5
"FIRE","F1",7,"A",0,"FIRE",1,2003,"HORDEUM_MURINUM",0.61636,0.00184545454545455,141.081773399015,0.26036,0.731348314606741,5
"FIRE","F1",7,"A",0,"FIRE",1,2001,"HORDEUM_MURINUM",0.3575,0.0029,50,0.145,0.682352941176471,4
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.12617,0.000917,49.6510359869138,0.04553,0.564608134920635,10
"FIRE","F1",7,"A",0,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.385,0.001,86,0.086,0.287625418060201,10
"FIRE","F1",7,"A",0,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.3749,0.001001,122.777222777223,0.1229,0.487698412698413,5
"FIRE","F1",7,"A",0,"FIRE",1,2002,"HORDEUM_MURINUM",0.45541,0.001366,100.029282576867,0.13664,0.42864761426734,10
"FIRE","F1",7,"A",0,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.464,9e-04,162.222222222222,0.146,0.459119496855346,5
"FIRE","F1",7,"A",0,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.42879,0.001709,134.645991808075,0.23011,1.15819408093417,10
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.15949,0.001116,56.1290322580645,0.06264,0.646773360867321,10
"FIRE","F1",8,"A",1,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.4505,0.0011,86.3636363636363,0.095,0.267229254571027,20
"FIRE","F1",8,"A",1,"FIRE",1,2001,"HORDEUM_MURINUM",0.345,0.0016,75,0.12,0.533333333333333,10
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.62782,0.000773,323.182406209573,0.24982,0.660899470899471,5
"FIRE","F1",8,"A",1,"FIRE",1,2003,"HORDEUM_MURINUM",1.52812,0.002485,242.301810865191,0.60212,0.650237580993521,5
"FIRE","F1",8,"A",1,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.467,8e-04,217.5,0.174,0.593856655290102,10
"FIRE","F1",8,"A",1,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.34126,0.001765,99.7790368271955,0.17611,1.06636391159552,10
"FIRE","F1",8,"A",1,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.40008,0.001052,93.2319391634981,0.09808,0.32476821192053,5
"FIRE","F2",9,"A",0,"FIRE",1,2001,"HORDEUM_MURINUM",0.214,0.0012,69.1666666666667,0.083,0.633587786259542,10
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS_HORDEACEUS",0.10466,0.001324,31.6163141993958,0.04186,0.66656050955414,10
"FIRE","F2",9,"A",0,"FIRE",1,2003,"BROMUS_MADRITENSIS",0.24256,0.000789,139.467680608365,0.11004,0.83036522789013,5
"FIRE","F2",9,"A",0,"FIRE",1,2003,"HORDEUM_MURINUM",1.52272,0.002699,260.363097443498,0.70272,0.856975609756098,5
"FIRE","F2",9,"A",0,"FIRE",1,2002,"BROMUS_MADRITENSIS",0.369855555555555,0.001178,169.600075457461,0.199788888888889,1.17476806481119,9
"FIRE","F2",9,"A",0,"FIRE",1,2001,"BROMUS_MADRITENSIS",0.238,7e-04,118.571428571429,0.083,0.535483870967742,10
"FIRE","F2",9,"A",0,"FIRE",1,2001,"BROMUS_HORDEACEUS",0.321,7e-04,88.5714285714286,0.062,0.239382239382239,10
"FIRE","F2",9,"A",0,"FIRE",1,2002,"HORDEUM_MURINUM",0.20215,0.001311,104.225781845919,0.13664,2.08578842924744,10
"FIRE","F2",9,"A",0,"FIRE",1,2003,"BROMUS_HORDEACEUS",0.18646,0.001117,47.0008952551477,0.0525,0.391908032248432,5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.0785,0.0017,18.5294117647059,0.0315,0.670212765957447,20
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2001,"BROMUS_MADRITENSIS",0.06,0.001,27,0.027,0.818181818181818,10
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.11975,0.001105,51.2036199095023,0.05658,0.895678328320405,10
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"BROMUS_MADRITENSIS",0.1435,0.000703125,96,0.0675,0.888157894736842,1
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2002,"HORDEUM_MURINUM",0.19264,0.001465,57.3651877133106,0.08404,0.773848987108656,5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.11678,0.001057,38.4105960264901,0.0406,0.532948280388553,5
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"BROMUS_MADRITENSIS",0.297325,0.001033,106.873184898354,0.1104,0.590611207703624,4
"NUTRIENT","N1",1,"P",0,"CONTROL",1,2003,"HORDEUM_MURINUM",0.312033333333333,0.001616,95.3795379537954,0.154133333333333,0.976145239603124,3
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS_MADRITENSIS",0.042,0.0009375,19.2,0.018,0.75,5
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.22486,0.001128,90.7978723404255,0.10242,0.836491342698465,5
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2003,"HORDEUM_MURINUM",0.5816,0.001979,123.732524844197,0.244866666666667,0.727182736091863,3
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.02,0.00115942028985507,6.9,0.008,0.666666666666667,10
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2001,"HORDEUM_MURINUM",0.1,0.00121212121212121,33,0.04,0.666666666666667,2
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.17682,0.001032,57.8682170542636,0.05972,0.50999146029035,5
"NUTRIENT","N2",10,"P",1,"CONTROL",1,2003,"BROMUS_MADRITENSIS",0.18575,0.001022,105.185909980431,0.1075,1.37380191693291,2
"NUTRIENT","N2",11,"A",0,"CONTROL",1,2003,"HORDEUM_MURINUM",0.25504,0.002134,51.302717900656,0.10948,0.752129705963177,5
"NUTRIENT","N2",11,"A",0,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.14294,0.001114,46.5170556552962,0.05182,0.568700614574188,5
"NUTRIENT","N2",11,"A",0,"CONTROL",1,2002,"BROMUS_MADRITENSIS",0.415,0.001194,181.060062215841,0.216185714285714,1.08737515269095,7
"NUTRIENT","N2",11,"A",0,"CONTROL",1,2002,"HORDEUM_MURINUM",0.90727,0.002097,145.088221268479,0.30425,0.504543796225664,10
"NUTRIENT","N2",11,"A",0,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.19684,0.000959,90.7090719499479,0.08699,0.791898042785617,10
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2002,"HORDEUM_MURINUM",0.35545,0.001859,99.0317374932759,0.1841,1.07440910417275,2
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.27804,0.001622,60.1726263871763,0.0976,0.540900022168034,5
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.23129,0.000324,297.006172839506,0.09623,0.712498148970828,10
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2003,"HORDEUM_MURINUM",0.53302,0.002037,109.484536082474,0.22302,0.71941935483871,5
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2002,"BROMUS_MADRITENSIS",0.373185714285714,0.001591,129.28975487115,0.2057,1.22816444899352,7
"NUTRIENT","N2",12,"A",0,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.20796,0.000946,75.3911205073996,0.07132,0.521955503512881,5
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.163333333333333,0.000805369127516779,49.6666666666667,0.04,0.324324324324324,3
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.15104,0.001025,66.9463414634147,0.06862,0.832564911429265,5
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.29,0.00212121212121212,66,0.14,0.933333333333334,1
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.181,0.001,64,0.064,0.547008547008547,10
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.44622,0.000972,221.604938271605,0.2154,0.933194697166623,5
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2002,"BROMUS_MADRITENSIS",0.1354,0.000780555555555556,72,0.0562,0.70959595959596,1
"NUTRIENT","N2",13,"P",0,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.08196,0.001258,27.4960254372019,0.03459,0.730208993033565,10
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.1306,0.00129,10,0.0129,0.109600679694138,10
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.414,0.0016,112.5,0.18,0.769230769230769,5
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.332,0.0021,80,0.168,1.02439024390244,5
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.34496,0.000882,162.834467120181,0.14362,0.713320750968511,5
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.739,0.0014,132.142857142857,0.185,0.333935018050542,10
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2002,"HORDEUM_MURINUM",3.52646666666667,0.001088,1506.74019607843,1.63933333333333,0.868689723389974,3
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2002,"BROMUS_MADRITENSIS",0.2947,0.001732,99.0495647539528,0.171553846153846,1.39309138609532,13
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2003,"HORDEUM_MURINUM",1.87898,0.002198,321.64695177434,0.70698,0.603225255972696,5
"NUTRIENT","N2",14,"A",1,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.08814,0.000677,85.7902511078287,0.05808,1.93213572854291,5
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2002,"HORDEUM_MURINUM",0.242857142857143,0.006601,18.0513774969161,0.119157142857143,0.963275204989029,7
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.405,8e-04,90,0.072,0.216216216216216,10
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.22248,0.000933,139.442658092176,0.1301,1.40831348776792,5
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2002,"BROMUS_MADRITENSIS",0.3944,0.001604,140.71072319202,0.2257,1.33787788974511,1
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2003,"HORDEUM_MURINUM",0.87122,0.001502,233.834886817577,0.35122,0.675423076923077,5
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.19645,0.001271,67.3170731707317,0.08556,0.771575435115881,10
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2001,"HORDEUM_MURINUM",0.517777777777778,0.0028,92.4603174603174,0.258888888888889,1,9
"NUTRIENT","N2",15,"A",1,"CONTROL",1,2001,"BROMUS_MADRITENSIS",0.412,0.002,88.5,0.177,0.753191489361702,10
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.089,0.0014,20.7142857142857,0.029,0.483333333333333,10
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.13433,0.001037,54.9951783992285,0.05703,0.73777490297542,10
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.162,0.0014,50,0.07,0.760869565217391,5
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2003,"HORDEUM_MURINUM",1.19462,0.001644,258.284671532847,0.42462,0.551454545454545,5
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.4155,0.000839,220.262216924911,0.1848,0.801040312093628,1
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.086,0.0014,32.8571428571429,0.046,1.15,5
"NUTRIENT","N2",16,"P",1,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.69108,0.001296,227.685185185185,0.29508,0.745151515151515,5
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.08326,0.001192,33.9429530201342,0.04046,0.945327102803738,10
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.36714,0.000942,141.337579617834,0.13314,0.568974358974359,5
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.109,0.0011,39.0909090909091,0.043,0.651515151515151,10
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.13,0.00110091743119266,54.5,0.06,0.857142857142857,2
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2003,"HORDEUM_MURINUM",1.69526,0.002566,253.024162120031,0.64926,0.620707456978967,5
"NUTRIENT","N3",17,"P",1,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.075,0.0019,17.3684210526316,0.033,0.785714285714286,10
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.6,9e-04,161.111111111111,0.145,0.318681318681319,10
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.408,0.0016,107.5,0.172,0.728813559322034,5
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2003,"HORDEUM_MURINUM",0.4016,0.001809,83.7663534180947,0.151533333333333,0.605971740869102,3
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.23278,0.000997,94.1223671013039,0.09384,0.675399453001296,5
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.66,0.0014,178.571428571429,0.25,0.609756097560976,1
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2002,"BROMUS_MADRITENSIS",0.2959,0.000972,150.617283950617,0.1464,0.979264214046823,1
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2002,"HORDEUM_MURINUM",0.5077,0.001466,141.93724420191,0.20808,0.694479674254055,5
"NUTRIENT","N3",18,"A",0,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.63865,0.001515,196.534653465347,0.29775,0.873423291287768,10
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2003,"HORDEUM_MURINUM",0.4702,0.001818,103.520352035204,0.1882,0.667375886524823,5
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.08769,0.0012,33.25,0.0399,0.834902699309479,10
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.22104,0.001102,62.486388384755,0.06886,0.452490471809699,5
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.13,0.0011,43.6363636363636,0.048,0.585365853658537,5
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.1225,0.0014,41.0714285714286,0.0575,0.884615384615385,4
"NUTRIENT","N3",19,"P",0,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.064,0.0014,22.1428571428571,0.031,0.939393939393939,10
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.059,0.0013,17.6923076923077,0.023,0.638888888888889,10
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.1,0.0016,23.125,0.037,0.587301587301587,10
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.11934,0.001238,26.6397415185784,0.03298,0.381889763779528,10
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.0535,0.0013,13.8461538461538,0.018,0.507042253521127,20
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.51494,0.001232,198.814935064935,0.24494,0.907185185185185,5
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2003,"HORDEUM_MURINUM",2.09376,0.000922,824.034707158351,0.75976,0.569535232383808,5
"NUTRIENT","N1",2,"P",1,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.37814,0.001176,141.343537414966,0.16622,0.784352585881465,5
"NUTRIENT","N3",20,"P",1,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.06818,0.000881,25.3802497162316,0.02236,0.487996508075076,5
"NUTRIENT","N3",20,"P",1,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.09656,0.001365,28.7619047619048,0.03926,0.685165794066318,10
"NUTRIENT","N3",20,"P",1,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.067,0.0013,20.7692307692308,0.027,0.675,10
"NUTRIENT","N3",20,"P",1,"CONTROL",1,2001,"HORDEUM_MURINUM",0.14,0.00134146341463415,41,0.055,0.647058823529412,2
"NUTRIENT","N3",20,"P",1,"CONTROL",1,2003,"HORDEUM_MURINUM",1.4479,0.001915,258.381201044386,0.4948,0.519148043227363,1
"NUTRIENT","N3",21,"P",0,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.117263636363636,0.001053,50.4791504791505,0.0531545454545455,0.829126488939308,11
"NUTRIENT","N3",21,"P",0,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.092,0.0015,28.6666666666667,0.043,0.877551020408163,10
"NUTRIENT","N3",21,"P",0,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.18966,0.001125,74.0977777777778,0.08336,0.784195672624647,5
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2001,"BROMUS_MADRITENSIS",0.352,0.0011,140,0.154,0.777777777777778,5
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.55226,0.000927,205.242718446602,0.19026,0.525580110497238,5
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2002,"HORDEUM_MURINUM",0.605733333333333,0.00099,297.946127946128,0.294966666666667,0.949157996353105,3
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2001,"BROMUS_HORDEACEUS",0.416,0.0011,94.5454545454545,0.104,0.333333333333333,10
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2001,"HORDEUM_MURINUM",0.434,0.0026,76.9230769230769,0.2,0.854700854700855,5
"NUTRIENT","N3",22,"A",1,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.33218,0.001352,118.254437869823,0.15988,0.927916424840395,10
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2001,"HORDEUM_MURINUM",0.503,0.0024,102.916666666667,0.247,0.96484375,10
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2001,"BROMUS_MADRITENSIS",0.292,0.0013,115.384615384615,0.15,1.05633802816901,5
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2003,"BROMUS_HORDEACEUS",0.39798,0.001076,102.211895910781,0.10998,0.381875,5
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2001,"BROMUS_HORDEACEUS",0.61,0.0014,108.571428571429,0.152,0.331877729257642,10
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2003,"BROMUS_MADRITENSIS",0.2602,0.001047,134.622731614136,0.14095,1.18197064989518,2
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2002,"BROMUS_HORDEACEUS",0.26446,0.001388,87.1109510086455,0.12091,0.842284918146987,10
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2002,"HORDEUM_MURINUM",1.21828333333333,0.001573,349.777495232041,0.5502,0.823549956342772,6
"NUTRIENT","N3",23,"A",1,"NITROGEN",1,2003,"HORDEUM_MURINUM",0.25848,0.001796,72.0155902004454,0.12934,1.0015487068298,5
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2003,"BROMUS_MADRITENSIS",0.145525,0.00046,147.445652173913,0.067825,0.872908622908623,4
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2003,"HORDEUM_MURINUM",0.45358,0.001716,115.13986013986,0.19758,0.771796875,5
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2002,"BROMUS_MADRITENSIS",0.23736,0.001477,96.2356127285037,0.14214,1.49275362318841,5
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2002,"HORDEUM_MURINUM",1.697975,0.000768,849.479166666667,0.6524,0.623962891232097,4
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2003,"BROMUS_HORDEACEUS",0.2398,0.001152,93.3854166666667,0.10758,0.813643926788686,5
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2002,"BROMUS_HORDEACEUS",0.12619,0.001322,53.7216338880484,0.07102,1.28729381910459,10
"NUTRIENT","N3",24,"A",0,"CONTROL",1,2001,"HORDEUM_MURINUM",0.206,0.0022,47.2727272727273,0.104,1.01960784313725,5
